country,iso_a3,valid_name,taxon,REALM,CRIIS.check,CRIIS_status
United States of America,USA,Anas crecca,Birds,Terrestrial,0,NA
United States of America,USA,Anas platyrhynchos,Birds,Terrestrial,0,NA
United States of America,USA,Anas rubripes,Birds,Terrestrial,0,NA
United States of America,USA,Anser caerulescens,Birds,Terrestrial,0,NA
United States of America,USA,Anser cygnoides,Birds,Terrestrial,0,NA
United States of America,USA,Anthus rubescens,Birds,Terrestrial,0,NA
United States of America,USA,Anthus spragueii,Birds,Terrestrial,0,NA
United States of America,USA,Antrostomus carolinensis,Birds,Terrestrial,0,NA
United States of America,USA,Antrostomus vociferus,Birds,Terrestrial,0,NA
United States of America,USA,Aphelocoma californica,Birds,Terrestrial,0,NA
United States of America,USA,Aphelocoma coerulescens,Birds,Terrestrial,0,NA
United States of America,USA,Aphelocoma ultramarina,Birds,Terrestrial,0,NA
United States of America,USA,Aphelocoma woodhouseii,Birds,Terrestrial,0,NA
United States of America,USA,Apus apus,Birds,Terrestrial,0,NA
United States of America,USA,Aquila chrysaetos,Birds,Terrestrial,0,NA
United States of America,USA,Aratinga canicularis,Birds,Terrestrial,0,NA
United States of America,USA,Aratinga nana,Birds,Terrestrial,0,NA
United States of America,USA,Archilochus alexandri,Birds,Terrestrial,0,NA
United States of America,USA,Archilochus colubris,Birds,Terrestrial,0,NA
United States of America,USA,Ardea alba,Birds,Terrestrial,0,NA
United States of America,USA,Ardea herodias,Birds,Terrestrial,0,NA
United States of America,USA,Arremon aurantiirostris,Birds,Terrestrial,0,NA
United States of America,USA,Arremon brunneinucha,Birds,Terrestrial,0,NA
United States of America,USA,Arremonops rufivirgatus,Birds,Terrestrial,0,NA
United States of America,USA,Artemisiospiza belli,Birds,Terrestrial,0,NA
United States of America,USA,Artemisiospiza nevadensis,Birds,Terrestrial,0,NA
United States of America,USA,Asio flammeus,Birds,Terrestrial,0,NA
United States of America,USA,Asio otus,Birds,Terrestrial,0,NA
United States of America,USA,Athene cunicularia,Birds,Terrestrial,0,NA
United States of America,USA,Atlapetes albinucha,Birds,Terrestrial,0,NA
United States of America,USA,Attila spadiceus,Birds,Terrestrial,0,NA
United States of America,USA,Aulacorhynchus prasinus,Birds,Terrestrial,0,NA
United States of America,USA,Auriparus flaviceps,Birds,Terrestrial,0,NA
United States of America,USA,Automolus ochrolaemus,Birds,Terrestrial,0,NA
United States of America,USA,Automolus rubiginosus,Birds,Terrestrial,0,NA
United States of America,USA,Aythya affinis,Birds,Terrestrial,0,NA
United States of America,USA,Aythya americana,Birds,Terrestrial,0,NA
United States of America,USA,Aythya collaris,Birds,Terrestrial,0,NA
United States of America,USA,Aythya valisineria,Birds,Terrestrial,0,NA
United States of America,USA,Baeolophus atricristatus,Birds,Terrestrial,0,NA
United States of America,USA,Baeolophus bicolor,Birds,Terrestrial,0,NA
United States of America,USA,Baeolophus inornatus,Birds,Terrestrial,0,NA
United States of America,USA,Baeolophus ridgwayi,Birds,Terrestrial,0,NA
United States of America,USA,Baeolophus wollweberi,Birds,Terrestrial,0,NA
United States of America,USA,Bartramia longicauda,Birds,Terrestrial,0,NA
United States of America,USA,Basileuterus culicivorus,Birds,Terrestrial,0,NA
United States of America,USA,Basileuterus rufifrons,Birds,Terrestrial,0,NA
United States of America,USA,Basilinna leucotis,Birds,Terrestrial,0,NA
United States of America,USA,Bolborhynchus lineola,Birds,Terrestrial,0,NA
United States of America,USA,Bombycilla cedrorum,Birds,Terrestrial,0,NA
United States of America,USA,Bombycilla garrulus,Birds,Terrestrial,0,NA
United States of America,USA,Bonasa umbellus,Birds,Terrestrial,0,NA
United States of America,USA,Botaurus lentiginosus,Birds,Terrestrial,0,NA
United States of America,USA,Branta canadensis,Birds,Terrestrial,0,NA
United States of America,USA,Bubo spec,Birds,Terrestrial,0,NA
United States of America,USA,Bubo virginianus,Birds,Terrestrial,0,NA
United States of America,USA,Bubulcus ibis,Birds,Terrestrial,0,NA
United States of America,USA,Bucephala albeola,Birds,Terrestrial,0,NA
United States of America,USA,Bucephala clangula,Birds,Terrestrial,0,NA
United States of America,USA,Bucephala islandica,Birds,Terrestrial,0,NA
United States of America,USA,Buteo albicaudatus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo albonotatus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo brachyurus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo jamaicensis,Birds,Terrestrial,0,NA
United States of America,USA,Buteo lagopus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo lineatus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo plagiatus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo platypterus,Birds,Terrestrial,0,NA
United States of America,USA,Buteo regalis,Birds,Terrestrial,0,NA
United States of America,USA,Buteo swainsoni,Birds,Terrestrial,0,NA
United States of America,USA,Buteogallus anthracinus,Birds,Terrestrial,0,NA
United States of America,USA,Butorides virescens,Birds,Terrestrial,0,NA
United States of America,USA,Calamospiza melanocorys,Birds,Terrestrial,0,NA
United States of America,USA,Calcarius lapponicus,Birds,Terrestrial,0,NA
United States of America,USA,Calcarius ornatus,Birds,Terrestrial,0,NA
United States of America,USA,Calidris mauri,Birds,Terrestrial,0,NA
United States of America,USA,Calidris minutilla,Birds,Terrestrial,0,NA
United States of America,USA,Callipepla californica,Birds,Terrestrial,0,NA
United States of America,USA,Callipepla gambelii,Birds,Terrestrial,0,NA
United States of America,USA,Callipepla squamata,Birds,Terrestrial,0,NA
United States of America,USA,Calypte anna,Birds,Terrestrial,0,NA
United States of America,USA,Calypte costae,Birds,Terrestrial,0,NA
United States of America,USA,Campephilus guatemalensis,Birds,Terrestrial,0,NA
United States of America,USA,Camptostoma imberbe,Birds,Terrestrial,0,NA
United States of America,USA,Campylopterus hemileucurus,Birds,Terrestrial,0,NA
United States of America,USA,Campylorhynchus brunneica,Birds,Terrestrial,0,NA
United States of America,USA,Campylorhynchus brunneicapillus,Birds,Terrestrial,0,NA
United States of America,USA,Campylorhynchus zonatus,Birds,Terrestrial,0,NA
United States of America,USA,Cantorchilus modestus,Birds,Terrestrial,0,NA
United States of America,USA,Caprimulgus vociferus,Birds,Terrestrial,0,NA
United States of America,USA,Caracara plancus,Birds,Terrestrial,0,NA
United States of America,USA,Cardellina canadensis,Birds,Terrestrial,0,NA
United States of America,USA,Cardellina pusilla,Birds,Terrestrial,0,NA
United States of America,USA,Cardellina rubrifrons,Birds,Terrestrial,0,NA
United States of America,USA,Cardinalis cardinalis,Birds,Terrestrial,0,NA
United States of America,USA,Cardinalis sinuatus,Birds,Terrestrial,0,NA
United States of America,USA,Carpodacus mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Caryothraustes poliogaster,Birds,Terrestrial,0,NA
United States of America,USA,Casmerodius albus,Birds,Terrestrial,0,NA
United States of America,USA,Cathartes aura,Birds,Terrestrial,0,NA
United States of America,USA,Catharus bicknelli,Birds,Terrestrial,0,NA
United States of America,USA,Catharus frantzii,Birds,Terrestrial,0,NA
United States of America,USA,Catharus fuscescens,Birds,Terrestrial,0,NA
United States of America,USA,Catharus guttatus,Birds,Terrestrial,0,NA
United States of America,USA,Catharus mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Catharus minimus,Birds,Terrestrial,0,NA
United States of America,USA,Catharus ustulatus,Birds,Terrestrial,0,NA
United States of America,USA,Catherpes mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Celeus castaneus,Birds,Terrestrial,0,NA
United States of America,USA,Centrocercus minimus,Birds,Terrestrial,0,NA
United States of America,USA,Centrocercus urophasianus,Birds,Terrestrial,0,NA
United States of America,USA,Certhia americana,Birds,Terrestrial,0,NA
United States of America,USA,Chaetura pelagica,Birds,Terrestrial,0,NA
United States of America,USA,Chaetura vauxi,Birds,Terrestrial,0,NA
United States of America,USA,Chamaea fasciata,Birds,Terrestrial,0,NA
United States of America,USA,Charadrius montanus,Birds,Terrestrial,0,NA
United States of America,USA,Charadrius vociferus,Birds,Terrestrial,0,NA
United States of America,USA,Chen caerulescens,Birds,Terrestrial,0,NA
United States of America,USA,Chlidonias niger,Birds,Terrestrial,0,NA
United States of America,USA,Chlorestes candida,Birds,Terrestrial,0,NA
United States of America,USA,Chlorophanes spiza,Birds,Terrestrial,0,NA
United States of America,USA,Chlorophonia occipitalis,Birds,Terrestrial,0,NA
United States of America,USA,Chlorospingus flavopectus,Birds,Terrestrial,0,NA
United States of America,USA,Chondestes grammacus,Birds,Terrestrial,0,NA
United States of America,USA,Chordeiles acutipennis,Birds,Terrestrial,0,NA
United States of America,USA,Chordeiles minor,Birds,Terrestrial,0,NA
United States of America,USA,Cinclus mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Circus cyaneus,Birds,Terrestrial,0,NA
United States of America,USA,Cistothorus palustris,Birds,Terrestrial,0,NA
United States of America,USA,Cistothorus platensis,Birds,Terrestrial,0,NA
United States of America,USA,Coccothraustes vespertinus,Birds,Terrestrial,0,NA
United States of America,USA,Coccyzus americanus,Birds,Terrestrial,0,NA
United States of America,USA,Coccyzus erythropthalmus,Birds,Terrestrial,0,NA
United States of America,USA,Coereba flaveola,Birds,Terrestrial,0,NA
United States of America,USA,Colaptes auratus,Birds,Terrestrial,0,NA
United States of America,USA,Colaptes chrysoides,Birds,Terrestrial,0,NA
United States of America,USA,Colaptes rubiginosus,Birds,Terrestrial,0,NA
United States of America,USA,Colibri thalassinus,Birds,Terrestrial,0,NA
United States of America,USA,Colinus virginianus,Birds,Terrestrial,0,NA
United States of America,USA,Columba livia,Birds,Terrestrial,1,non-native
United States of America,USA,Columbina inca,Birds,Terrestrial,0,NA
United States of America,USA,Columbina passerina,Birds,Terrestrial,0,NA
United States of America,USA,Contopus borealis,Birds,Terrestrial,0,NA
United States of America,USA,Contopus cooperi,Birds,Terrestrial,0,NA
United States of America,USA,Contopus pertinax,Birds,Terrestrial,0,NA
United States of America,USA,Contopus sordidulus,Birds,Terrestrial,0,NA
United States of America,USA,Contopus virens,Birds,Terrestrial,0,NA
United States of America,USA,Coragyps atratus,Birds,Terrestrial,0,NA
United States of America,USA,Corvus brachyrhynchos,Birds,Terrestrial,0,NA
United States of America,USA,Corvus caurinus,Birds,Terrestrial,0,NA
United States of America,USA,Corvus corax,Birds,Terrestrial,0,NA
United States of America,USA,Corvus corone,Birds,Terrestrial,0,NA
United States of America,USA,Corvus cryptoleucus,Birds,Terrestrial,0,NA
United States of America,USA,Corvus ossifragus,Birds,Terrestrial,0,NA
United States of America,USA,Cotinga amabilis,Birds,Terrestrial,0,NA
United States of America,USA,Crax rubra,Birds,Terrestrial,0,NA
United States of America,USA,Crotophaga sulcirostris,Birds,Terrestrial,0,NA
United States of America,USA,Crypturellus boucardi,Birds,Terrestrial,0,NA
United States of America,USA,Crypturellus soui,Birds,Terrestrial,0,NA
United States of America,USA,Cyanerpes cyaneus,Birds,Terrestrial,0,NA
United States of America,USA,Cyanocitta cristata,Birds,Terrestrial,0,NA
United States of America,USA,Cyanocitta stelleri,Birds,Terrestrial,0,NA
United States of America,USA,Cyanocompsa cyanoides,Birds,Terrestrial,0,NA
United States of America,USA,Cyanocorax yncas,Birds,Terrestrial,0,NA
United States of America,USA,Cyanolyca cucullata,Birds,Terrestrial,0,NA
United States of America,USA,Cygnus buccinator,Birds,Terrestrial,0,NA
United States of America,USA,Cynanthus latirostris,Birds,Terrestrial,0,NA
United States of America,USA,Cypseloides niger,Birds,Terrestrial,0,NA
United States of America,USA,Cyrtonyx montezumae,Birds,Terrestrial,0,NA
United States of America,USA,Dendragapus obscurus,Birds,Terrestrial,0,NA
United States of America,USA,Dendrocincla anabatina,Birds,Terrestrial,0,NA
United States of America,USA,Dendrocincla homochroa,Birds,Terrestrial,0,NA
United States of America,USA,Dendrocolaptes picumnus,Birds,Terrestrial,0,NA
United States of America,USA,Dendrocolaptes sanctithomae,Birds,Terrestrial,0,NA
United States of America,USA,Dendrocygna autumnalis,Birds,Terrestrial,0,NA
United States of America,USA,Diglossa baritula,Birds,Terrestrial,0,NA
United States of America,USA,Dives dives,Birds,Terrestrial,0,NA
United States of America,USA,Dolichonyx oryzivorus,Birds,Terrestrial,0,NA
United States of America,USA,Dromococcyx phasianellus,Birds,Terrestrial,0,NA
United States of America,USA,Dryobates nuttallii,Birds,Terrestrial,0,NA
United States of America,USA,Dryobates pubescens,Birds,Terrestrial,0,NA
United States of America,USA,Dryobates scalaris,Birds,Terrestrial,0,NA
United States of America,USA,Dryocopus lineatus,Birds,Terrestrial,0,NA
United States of America,USA,Dryocopus pileatus,Birds,Terrestrial,0,NA
United States of America,USA,Dumetella carolinensis,Birds,Terrestrial,0,NA
United States of America,USA,Dysithamnus mentalis,Birds,Terrestrial,0,NA
United States of America,USA,Egretta caerulea,Birds,Terrestrial,0,NA
United States of America,USA,Egretta thula,Birds,Terrestrial,0,NA
United States of America,USA,Elaenia frantzii,Birds,Terrestrial,0,NA
United States of America,USA,Elanoides forficatus,Birds,Terrestrial,0,NA
United States of America,USA,Elanus leucurus,Birds,Terrestrial,0,NA
United States of America,USA,Electron carinatum,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax alnorum,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax difficilis,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax flavescens,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax flaviventris,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax hammondii,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax minimus,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax oberholseri,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax occidentalis,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax traillii,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax virescens,Birds,Terrestrial,0,NA
United States of America,USA,Empidonax wrightii,Birds,Terrestrial,0,NA
United States of America,USA,Eremophila alpestris,Birds,Terrestrial,0,NA
United States of America,USA,Eudyptula cornutus,Birds,Terrestrial,0,NA
United States of America,USA,Eugenes fulgens,Birds,Terrestrial,0,NA
United States of America,USA,Eumomota superciliosa,Birds,Terrestrial,0,NA
United States of America,USA,Euphagus carolinus,Birds,Terrestrial,0,NA
United States of America,USA,Euphagus cyanocephalus,Birds,Terrestrial,0,NA
United States of America,USA,Eupherusa eximia,Birds,Terrestrial,0,NA
United States of America,USA,Euphonia elegantissima,Birds,Terrestrial,0,NA
United States of America,USA,Euphonia gouldi,Birds,Terrestrial,0,NA
United States of America,USA,Euphonia hirundinacea,Birds,Terrestrial,0,NA
United States of America,USA,Falcipennis canadensis,Birds,Terrestrial,0,NA
United States of America,USA,Falco columbarius,Birds,Terrestrial,0,NA
United States of America,USA,Falco mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Falco peregrinus,Birds,Terrestrial,0,NA
United States of America,USA,Falco sparverius,Birds,Terrestrial,0,NA
United States of America,USA,Formicarius analis,Birds,Terrestrial,0,NA
United States of America,USA,Fulica americana,Birds,Terrestrial,0,NA
United States of America,USA,Gallinago delicata,Birds,Terrestrial,0,NA
United States of America,USA,Gallinago gallinago,Birds,Terrestrial,0,NA
United States of America,USA,Gallinula chloropus,Birds,Terrestrial,0,NA
United States of America,USA,Gavia immer,Birds,Terrestrial,0,NA
United States of America,USA,Geococcyx californianus,Birds,Terrestrial,0,NA
United States of America,USA,Geothlypis formosa,Birds,Terrestrial,0,NA
United States of America,USA,Geothlypis philadelphia,Birds,Terrestrial,0,NA
United States of America,USA,Geothlypis tolmiei,Birds,Terrestrial,0,NA
United States of America,USA,Geothlypis trichas,Birds,Terrestrial,0,NA
United States of America,USA,Geotrygon montana,Birds,Terrestrial,0,NA
United States of America,USA,Glaucidium brasilianum,Birds,Terrestrial,0,NA
United States of America,USA,Glaucidium californicum,Birds,Terrestrial,0,NA
United States of America,USA,Glaucidium gnoma,Birds,Terrestrial,0,NA
United States of America,USA,Glyphorynchus spirurus,Birds,Terrestrial,0,NA
United States of America,USA,Grus canadensis,Birds,Terrestrial,0,NA
United States of America,USA,Guiraca caerulea,Birds,Terrestrial,0,NA
United States of America,USA,Gymnorhinus cyanocephalus,Birds,Terrestrial,0,NA
United States of America,USA,Habia fuscicauda,Birds,Terrestrial,0,NA
United States of America,USA,Habia rubica,Birds,Terrestrial,0,NA
United States of America,USA,Haemorhous cassinii,Birds,Terrestrial,0,NA
United States of America,USA,Haemorhous mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Haemorhous purpureus,Birds,Terrestrial,0,NA
United States of America,USA,Haliaeetus leucocephalus,Birds,Terrestrial,0,NA
United States of America,USA,Helmitheros vermivorum,Birds,Terrestrial,0,NA
United States of America,USA,Henicorhina leucophrys,Birds,Terrestrial,0,NA
United States of America,USA,Henicorhina leucosticta,Birds,Terrestrial,0,NA
United States of America,USA,Hesperiphona vespertina,Birds,Terrestrial,0,NA
United States of America,USA,Himantopus mexicanus,Birds,Terrestrial,0,NA
United States of America,USA,Hirundo rustica,Birds,Terrestrial,0,NA
United States of America,USA,Hydroprogne caspia,Birds,Terrestrial,0,NA
United States of America,USA,Hylocichla mustelina,Birds,Terrestrial,0,NA
United States of America,USA,Hylomanes momotula,Birds,Terrestrial,0,NA
United States of America,USA,Hylophilus decurtatus,Birds,Terrestrial,0,NA
United States of America,USA,Hylophilus ochraceiceps,Birds,Terrestrial,0,NA
United States of America,USA,Icteria virens,Birds,Terrestrial,0,NA
United States of America,USA,Icterus bullockii,Birds,Terrestrial,0,NA
United States of America,USA,Icterus chrysater,Birds,Terrestrial,0,NA
United States of America,USA,Icterus cucullatus,Birds,Terrestrial,0,NA
United States of America,USA,Icterus galbula,Birds,Terrestrial,0,NA
United States of America,USA,Icterus parisorum,Birds,Terrestrial,0,NA
United States of America,USA,Icterus spurius,Birds,Terrestrial,0,NA
United States of America,USA,Ictinia mississippiensis,Birds,Terrestrial,0,NA
United States of America,USA,Ixobrychus exilis,Birds,Terrestrial,0,NA
United States of America,USA,Ixoreus naevius,Birds,Terrestrial,0,NA
United States of America,USA,Junco hyemalis,Birds,Terrestrial,0,NA
United States of America,USA,Lampornis viridipallens,Birds,Terrestrial,0,NA
United States of America,USA,Lanius excubitor,Birds,Terrestrial,0,NA
United States of America,USA,Lanius ludovicianus,Birds,Terrestrial,0,NA
United States of America,USA,Larus argentatus,Birds,Terrestrial,0,NA
United States of America,USA,Larus californicus,Birds,Terrestrial,0,NA
United States of America,USA,Larus delawarensis,Birds,Terrestrial,0,NA
United States of America,USA,Larus pipixcan,Birds,Terrestrial,0,NA
United States of America,USA,Leiothlypis celata,Birds,Terrestrial,0,NA
United States of America,USA,Leiothlypis luciae,Birds,Terrestrial,0,NA
United States of America,USA,Leiothlypis peregrina,Birds,Terrestrial,0,NA
United States of America,USA,Leiothlypis ruficapilla,Birds,Terrestrial,0,NA
United States of America,USA,Leiothlypis virginiae,Birds,Terrestrial,0,NA
United States of America,USA,Lepidocolaptes affinis,Birds,Terrestrial,0,NA
United States of America,USA,Lepidocolaptes souleyetii,Birds,Terrestrial,0,NA
United States of America,USA,Leptotila verreauxi,Birds,Terrestrial,0,NA
United States of America,USA,Leucolia violiceps,Birds,Terrestrial,0,NA
United States of America,USA,Leuconotopicus albolarvatus,Birds,Terrestrial,0,NA
United States of America,USA,Leuconotopicus arizonae,Birds,Terrestrial,0,NA
United States of America,USA,Leuconotopicus borealis,Birds,Terrestrial,0,NA
United States of America,USA,Leuconotopicus fumigatus,Birds,Terrestrial,0,NA
United States of America,USA,Leuconotopicus villosus,Birds,Terrestrial,0,NA
United States of America,USA,Leucophaeus pipixcan,Birds,Terrestrial,0,NA
United States of America,USA,Leucosticte tephrocotis,Birds,Terrestrial,0,NA
United States of America,USA,Limnodromus scolopaceus,Birds,Terrestrial,0,NA
United States of America,USA,Limnothlypis swainsonii,Birds,Terrestrial,0,NA
United States of America,USA,Limosa fedoa,Birds,Terrestrial,0,NA
United States of America,USA,Lophodytes cucullatus,Birds,Terrestrial,0,NA
United States of America,USA,Lophostrix cristata,Birds,Terrestrial,0,NA
United States of America,USA,Loxia curvirostra,Birds,Terrestrial,0,NA
United States of America,USA,Loxia leucoptera,Birds,Terrestrial,0,NA
United States of America,USA,Macropygia nigrirostris,Birds,Terrestrial,0,NA
United States of America,USA,Mareca americana,Birds,Terrestrial,0,NA
United States of America,USA,Mareca penelope,Birds,Terrestrial,0,NA
United States of America,USA,Mareca strepera,Birds,Terrestrial,0,NA
United States of America,USA,Megaceryle alcyon,Birds,Terrestrial,0,NA
United States of America,USA,Megarynchus pitangua,Birds,Terrestrial,0,NA
United States of America,USA,Megascops asio,Birds,Terrestrial,0,NA
United States of America,USA,Megascops kennicottii,Birds,Terrestrial,0,NA
United States of America,USA,Megascops nudipes,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes aurifrons,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes carolinus,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes erythrocephalus,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes formicivorus,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes lewis,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes pucherani,Birds,Terrestrial,0,NA
United States of America,USA,Melanerpes uropygialis,Birds,Terrestrial,0,NA
United States of America,USA,Meleagris gallopavo,Birds,Terrestrial,0,NA
United States of America,USA,Melospiza georgiana,Birds,Terrestrial,0,NA
United States of America,USA,Melospiza lincolnii,Birds,Terrestrial,0,NA
United States of America,USA,Melospiza melodia,Birds,Terrestrial,0,NA
United States of America,USA,Melozone aberti,Birds,Terrestrial,0,NA
United States of America,USA,Melozone biarcuata,Birds,Terrestrial,0,NA
United States of America,USA,Melozone crissalis,Birds,Terrestrial,0,NA
United States of America,USA,Melozone fusca,Birds,Terrestrial,0,NA
United States of America,USA,Mergus merganser,Birds,Terrestrial,0,NA
United States of America,USA,Micrastur ruficollis,Birds,Terrestrial,0,NA
United States of America,USA,Micrastur semitorquatus,Birds,Terrestrial,0,NA
United States of America,USA,Micrathene whitneyi,Birds,Terrestrial,0,NA
United States of America,USA,Microcerculus philomela,Birds,Terrestrial,0,NA
United States of America,USA,Mimus polyglottos,Birds,Terrestrial,0,NA
United States of America,USA,Mionectes oleagineus,Birds,Terrestrial,0,NA
United States of America,USA,Mitrephanes phaeocercus,Birds,Terrestrial,0,NA
United States of America,USA,Mniotilta varia,Birds,Terrestrial,0,NA
United States of America,USA,Molothrus aeneus,Birds,Terrestrial,0,NA
United States of America,USA,Molothrus ater,Birds,Terrestrial,0,NA
United States of America,USA,Molothrus bonariensis,Birds,Terrestrial,0,NA
United States of America,USA,Momotus momota,Birds,Terrestrial,0,NA
United States of America,USA,Myadestes townsendi,Birds,Terrestrial,0,NA
United States of America,USA,Myadestes unicolor,Birds,Terrestrial,0,NA
United States of America,USA,Mycteria americana,Birds,Terrestrial,0,NA
United States of America,USA,Myiarchus cinerascens,Birds,Terrestrial,0,NA
United States of America,USA,Myiarchus crinitus,Birds,Terrestrial,0,NA
United States of America,USA,Myiarchus tuberculifer,Birds,Terrestrial,0,NA
United States of America,USA,Myiarchus tyrannulus,Birds,Terrestrial,0,NA
United States of America,USA,Myioborus miniatus,Birds,Terrestrial,0,NA
United States of America,USA,Myioborus pictus,Birds,Terrestrial,0,NA
United States of America,USA,Myiodynastes luteiventris,Birds,Terrestrial,0,NA
United States of America,USA,Myiopsitta monachus,Birds,Terrestrial,1,non-native
United States of America,USA,Myiozetetes similis,Birds,Terrestrial,0,NA
United States of America,USA,Myrmotherula schisticolor,Birds,Terrestrial,0,NA
United States of America,USA,Nucifraga columbiana,Birds,Terrestrial,0,NA
United States of America,USA,Numenius americanus,Birds,Terrestrial,0,NA
United States of America,USA,Nycticorax nycticorax,Birds,Terrestrial,0,NA
United States of America,USA,Nyctidromus albicollis,Birds,Terrestrial,0,NA
United States of America,USA,Nymphicus hollandicus,Birds,Terrestrial,0,NA
United States of America,USA,Odontophorus guttatus,Birds,Terrestrial,0,NA
United States of America,USA,Oncostoma cinereigulare,Birds,Terrestrial,0,NA
United States of America,USA,Oporornis agilis,Birds,Terrestrial,0,NA
United States of America,USA,Oporornis formosus,Birds,Terrestrial,0,NA
United States of America,USA,Oreortyx pictus,Birds,Terrestrial,0,NA
United States of America,USA,Oreoscoptes montanus,Birds,Terrestrial,0,NA
United States of America,USA,Oreothlypis luciae,Birds,Terrestrial,0,NA
United States of America,USA,Oreothlypis peregrina,Birds,Terrestrial,0,NA
United States of America,USA,Ortalis vetula,Birds,Terrestrial,0,NA
United States of America,USA,Oxyura jamaicensis,Birds,Terrestrial,0,NA
United States of America,USA,Pachyramphus major,Birds,Terrestrial,0,NA
United States of America,USA,Pandion haliaetus,Birds,Terrestrial,0,NA
United States of America,USA,Parabuteo unicinctus,Birds,Terrestrial,0,NA
United States of America,USA,Parkesia motacilla,Birds,Terrestrial,0,NA
United States of America,USA,Parkesia noveboracensis,Birds,Terrestrial,0,NA
United States of America,USA,Passer domesticus,Birds,Terrestrial,1,non-native
United States of America,USA,Passer montanus,Birds,Terrestrial,1,non-native
United States of America,USA,Passerculus sandwichensis,Birds,Terrestrial,0,NA
United States of America,USA,Passerella iliaca,Birds,Terrestrial,0,NA
United States of America,USA,Passerina amoena,Birds,Terrestrial,0,NA
United States of America,USA,Passerina caerulea,Birds,Terrestrial,0,NA
United States of America,USA,Passerina ciris,Birds,Terrestrial,0,NA
United States of America,USA,Passerina cyanea,Birds,Terrestrial,0,NA
United States of America,USA,Passerina versicolor,Birds,Terrestrial,0,NA
United States of America,USA,Patagioenas fasciata,Birds,Terrestrial,0,NA
United States of America,USA,Patagioenas flavirostris,Birds,Terrestrial,0,NA
United States of America,USA,Patagioenas nigrirostris,Birds,Terrestrial,0,NA
United States of America,USA,Pelecanus erythrorhynchos,Birds,Terrestrial,0,NA
United States of America,USA,Pelecanus occidentalis,Birds,Terrestrial,0,NA
United States of America,USA,Penelope purpurascens,Birds,Terrestrial,0,NA
United States of America,USA,Penelopina nigra,Birds,Terrestrial,0,NA
United States of America,USA,Perdix perdix,Birds,Terrestrial,1,non-native
United States of America,USA,Perisoreus canadensis,Birds,Terrestrial,0,NA
United States of America,USA,Petrochelidon fulva,Birds,Terrestrial,0,NA
United States of America,USA,Petrochelidon pyrrhonota,Birds,Terrestrial,0,NA
United States of America,USA,Peucaea aestivalis,Birds,Terrestrial,0,NA
United States of America,USA,Peucaea botterii,Birds,Terrestrial,0,NA
United States of America,USA,Peucaea carpalis,Birds,Terrestrial,0,NA
United States of America,USA,Peucaea cassinii,Birds,Terrestrial,0,NA
United States of America,USA,Peucedramus taeniatus,Birds,Terrestrial,0,NA
United States of America,USA,Phaethornis longirostris,Birds,Terrestrial,0,NA
United States of America,USA,Phaethornis striigularis,Birds,Terrestrial,0,NA
United States of America,USA,Phainopepla nitens,Birds,Terrestrial,0,NA
United States of America,USA,Phalacrocorax auritus,Birds,Terrestrial,0,NA
United States of America,USA,Phalacrocorax brasilianus,Birds,Terrestrial,0,NA
United States of America,USA,Phalaenoptilus nuttallii,Birds,Terrestrial,0,NA
United States of America,USA,Phalaropus lobatus,Birds,Terrestrial,0,NA
United States of America,USA,Phalaropus tricolor,Birds,Terrestrial,0,NA
United States of America,USA,Pharomachrus mocinno,Birds,Terrestrial,0,NA
United States of America,USA,Phasianus colchicus,Birds,Terrestrial,1,non-native
United States of America,USA,Pheucticus ludovicianus,Birds,Terrestrial,0,NA
United States of America,USA,Pheucticus melanocephalus,Birds,Terrestrial,0,NA
United States of America,USA,Pheugopedius maculipectus,Birds,Terrestrial,0,NA
United States of America,USA,Piaya cayana,Birds,Terrestrial,0,NA
United States of America,USA,Pica hudsonia,Birds,Terrestrial,0,NA
